image_id,image_path,img_width,img_height
41,../data/hico_20160224_det/images/train2015/HICO_train2015_00000041.jpg,640,360
42,../data/hico_20160224_det/images/train2015/HICO_train2015_00000042.jpg,480,640
43,../data/hico_20160224_det/images/train2015/HICO_train2015_00000043.jpg,640,417
44,../data/hico_20160224_det/images/train2015/HICO_train2015_00000044.jpg,640,427
45,../data/hico_20160224_det/images/train2015/HICO_train2015_00000045.jpg,640,480
46,../data/hico_20160224_det/images/train2015/HICO_train2015_00000046.jpg,640,427
47,../data/hico_20160224_det/images/train2015/HICO_train2015_00000047.jpg,426,640
48,../data/hico_20160224_det/images/train2015/HICO_train2015_00000048.jpg,640,427
49,../data/hico_20160224_det/images/train2015/HICO_train2015_00000049.jpg,640,428
50,../data/hico_20160224_det/images/train2015/HICO_train2015_00000050.jpg,457,640
51,../data/hico_20160224_det/images/train2015/HICO_train2015_00000051.jpg,640,426
52,../data/hico_20160224_det/images/train2015/HICO_train2015_00000052.jpg,640,427
54,../data/hico_20160224_det/images/train2015/HICO_train2015_00000054.jpg,480,640
55,../data/hico_20160224_det/images/train2015/HICO_train2015_00000055.jpg,640,390
56,../data/hico_20160224_det/images/train2015/HICO_train2015_00000056.jpg,640,512
57,../data/hico_20160224_det/images/train2015/HICO_train2015_00000057.jpg,640,424
58,../data/hico_20160224_det/images/train2015/HICO_train2015_00000058.jpg,640,480
59,../data/hico_20160224_det/images/train2015/HICO_train2015_00000059.jpg,640,426
60,../data/hico_20160224_det/images/train2015/HICO_train2015_00000060.jpg,640,480
61,../data/hico_20160224_det/images/train2015/HICO_train2015_00000061.jpg,640,353
62,../data/hico_20160224_det/images/train2015/HICO_train2015_00000062.jpg,640,288
63,../data/hico_20160224_det/images/train2015/HICO_train2015_00000063.jpg,640,450
64,../data/hico_20160224_det/images/train2015/HICO_train2015_00000064.jpg,508,640
65,../data/hico_20160224_det/images/train2015/HICO_train2015_00000065.jpg,640,480
66,../data/hico_20160224_det/images/train2015/HICO_train2015_00000066.jpg,593,640
67,../data/hico_20160224_det/images/train2015/HICO_train2015_00000067.jpg,640,426
68,../data/hico_20160224_det/images/train2015/HICO_train2015_00000068.jpg,427,640
69,../data/hico_20160224_det/images/train2015/HICO_train2015_00000069.jpg,640,427
70,../data/hico_20160224_det/images/train2015/HICO_train2015_00000070.jpg,427,640
71,../data/hico_20160224_det/images/train2015/HICO_train2015_00000071.jpg,640,545
72,../data/hico_20160224_det/images/train2015/HICO_train2015_00000072.jpg,428,640
73,../data/hico_20160224_det/images/train2015/HICO_train2015_00000073.jpg,626,640
74,../data/hico_20160224_det/images/train2015/HICO_train2015_00000074.jpg,640,428
75,../data/hico_20160224_det/images/train2015/HICO_train2015_00000075.jpg,640,360
76,../data/hico_20160224_det/images/train2015/HICO_train2015_00000076.jpg,640,480
77,../data/hico_20160224_det/images/train2015/HICO_train2015_00000077.jpg,426,640
78,../data/hico_20160224_det/images/train2015/HICO_train2015_00000078.jpg,640,505
79,../data/hico_20160224_det/images/train2015/HICO_train2015_00000079.jpg,640,524
80,../data/hico_20160224_det/images/train2015/HICO_train2015_00000080.jpg,640,457
81,../data/hico_20160224_det/images/train2015/HICO_train2015_00000081.jpg,640,400
82,../data/hico_20160224_det/images/train2015/HICO_train2015_00000082.jpg,640,427
84,../data/hico_20160224_det/images/train2015/HICO_train2015_00000084.jpg,640,468
85,../data/hico_20160224_det/images/train2015/HICO_train2015_00000085.jpg,640,628
86,../data/hico_20160224_det/images/train2015/HICO_train2015_00000086.jpg,640,426
87,../data/hico_20160224_det/images/train2015/HICO_train2015_00000087.jpg,640,425
88,../data/hico_20160224_det/images/train2015/HICO_train2015_00000088.jpg,640,640
89,../data/hico_20160224_det/images/train2015/HICO_train2015_00000089.jpg,640,480
90,../data/hico_20160224_det/images/train2015/HICO_train2015_00000090.jpg,640,428
91,../data/hico_20160224_det/images/train2015/HICO_train2015_00000091.jpg,640,426
92,../data/hico_20160224_det/images/train2015/HICO_train2015_00000092.jpg,619,640
93,../data/hico_20160224_det/images/train2015/HICO_train2015_00000093.jpg,640,480
94,../data/hico_20160224_det/images/train2015/HICO_train2015_00000094.jpg,427,640
95,../data/hico_20160224_det/images/train2015/HICO_train2015_00000095.jpg,579,448
96,../data/hico_20160224_det/images/train2015/HICO_train2015_00000096.jpg,640,439
97,../data/hico_20160224_det/images/train2015/HICO_train2015_00000097.jpg,640,467
98,../data/hico_20160224_det/images/train2015/HICO_train2015_00000098.jpg,480,640
99,../data/hico_20160224_det/images/train2015/HICO_train2015_00000099.jpg,427,640
100,../data/hico_20160224_det/images/train2015/HICO_train2015_00000100.jpg,640,440
101,../data/hico_20160224_det/images/train2015/HICO_train2015_00000101.jpg,640,424
102,../data/hico_20160224_det/images/train2015/HICO_train2015_00000102.jpg,640,357
103,../data/hico_20160224_det/images/train2015/HICO_train2015_00000103.jpg,640,480
104,../data/hico_20160224_det/images/train2015/HICO_train2015_00000104.jpg,471,640
105,../data/hico_20160224_det/images/train2015/HICO_train2015_00000105.jpg,640,605
106,../data/hico_20160224_det/images/train2015/HICO_train2015_00000106.jpg,640,457
107,../data/hico_20160224_det/images/train2015/HICO_train2015_00000107.jpg,427,640
108,../data/hico_20160224_det/images/train2015/HICO_train2015_00000108.jpg,320,240
109,../data/hico_20160224_det/images/train2015/HICO_train2015_00000109.jpg,640,480
110,../data/hico_20160224_det/images/train2015/HICO_train2015_00000110.jpg,640,480
111,../data/hico_20160224_det/images/train2015/HICO_train2015_00000111.jpg,640,427
112,../data/hico_20160224_det/images/train2015/HICO_train2015_00000112.jpg,640,427
113,../data/hico_20160224_det/images/train2015/HICO_train2015_00000113.jpg,640,427
114,../data/hico_20160224_det/images/train2015/HICO_train2015_00000114.jpg,640,427
115,../data/hico_20160224_det/images/train2015/HICO_train2015_00000115.jpg,640,593
116,../data/hico_20160224_det/images/train2015/HICO_train2015_00000116.jpg,640,426
117,../data/hico_20160224_det/images/train2015/HICO_train2015_00000117.jpg,640,427
118,../data/hico_20160224_det/images/train2015/HICO_train2015_00000118.jpg,640,480
119,../data/hico_20160224_det/images/train2015/HICO_train2015_00000119.jpg,640,411
120,../data/hico_20160224_det/images/train2015/HICO_train2015_00000120.jpg,640,472
121,../data/hico_20160224_det/images/train2015/HICO_train2015_00000121.jpg,640,360
122,../data/hico_20160224_det/images/train2015/HICO_train2015_00000122.jpg,640,427
123,../data/hico_20160224_det/images/train2015/HICO_train2015_00000123.jpg,640,373
124,../data/hico_20160224_det/images/train2015/HICO_train2015_00000124.jpg,640,515
125,../data/hico_20160224_det/images/train2015/HICO_train2015_00000125.jpg,640,428
126,../data/hico_20160224_det/images/train2015/HICO_train2015_00000126.jpg,427,640
127,../data/hico_20160224_det/images/train2015/HICO_train2015_00000127.jpg,640,480
128,../data/hico_20160224_det/images/train2015/HICO_train2015_00000128.jpg,640,480
129,../data/hico_20160224_det/images/train2015/HICO_train2015_00000129.jpg,640,426
130,../data/hico_20160224_det/images/train2015/HICO_train2015_00000130.jpg,640,509
131,../data/hico_20160224_det/images/train2015/HICO_train2015_00000131.jpg,427,640
132,../data/hico_20160224_det/images/train2015/HICO_train2015_00000132.jpg,640,480
133,../data/hico_20160224_det/images/train2015/HICO_train2015_00000133.jpg,640,427
134,../data/hico_20160224_det/images/train2015/HICO_train2015_00000134.jpg,640,417
135,../data/hico_20160224_det/images/train2015/HICO_train2015_00000135.jpg,640,426
136,../data/hico_20160224_det/images/train2015/HICO_train2015_00000136.jpg,640,480
137,../data/hico_20160224_det/images/train2015/HICO_train2015_00000137.jpg,640,480
138,../data/hico_20160224_det/images/train2015/HICO_train2015_00000138.jpg,640,457
139,../data/hico_20160224_det/images/train2015/HICO_train2015_00000139.jpg,555,622
140,../data/hico_20160224_det/images/train2015/HICO_train2015_00000140.jpg,640,480
141,../data/hico_20160224_det/images/train2015/HICO_train2015_00000141.jpg,640,395
142,../data/hico_20160224_det/images/train2015/HICO_train2015_00000142.jpg,640,427
143,../data/hico_20160224_det/images/train2015/HICO_train2015_00000143.jpg,640,480
144,../data/hico_20160224_det/images/train2015/HICO_train2015_00000144.jpg,480,640
145,../data/hico_20160224_det/images/train2015/HICO_train2015_00000145.jpg,640,480
146,../data/hico_20160224_det/images/train2015/HICO_train2015_00000146.jpg,473,640
147,../data/hico_20160224_det/images/train2015/HICO_train2015_00000147.jpg,640,480
148,../data/hico_20160224_det/images/train2015/HICO_train2015_00000148.jpg,635,640
149,../data/hico_20160224_det/images/train2015/HICO_train2015_00000149.jpg,640,480
150,../data/hico_20160224_det/images/train2015/HICO_train2015_00000150.jpg,640,428
151,../data/hico_20160224_det/images/train2015/HICO_train2015_00000151.jpg,640,423
152,../data/hico_20160224_det/images/train2015/HICO_train2015_00000152.jpg,427,640
153,../data/hico_20160224_det/images/train2015/HICO_train2015_00000153.jpg,480,640
154,../data/hico_20160224_det/images/train2015/HICO_train2015_00000154.jpg,640,424
155,../data/hico_20160224_det/images/train2015/HICO_train2015_00000155.jpg,640,355
156,../data/hico_20160224_det/images/train2015/HICO_train2015_00000156.jpg,640,490
157,../data/hico_20160224_det/images/train2015/HICO_train2015_00000157.jpg,640,512
158,../data/hico_20160224_det/images/train2015/HICO_train2015_00000158.jpg,427,640
159,../data/hico_20160224_det/images/train2015/HICO_train2015_00000159.jpg,640,480
160,../data/hico_20160224_det/images/train2015/HICO_train2015_00000160.jpg,192,137
161,../data/hico_20160224_det/images/train2015/HICO_train2015_00000161.jpg,500,556
162,../data/hico_20160224_det/images/train2015/HICO_train2015_00000162.jpg,640,428
163,../data/hico_20160224_det/images/train2015/HICO_train2015_00000163.jpg,640,506
164,../data/hico_20160224_det/images/train2015/HICO_train2015_00000164.jpg,640,425
165,../data/hico_20160224_det/images/train2015/HICO_train2015_00000165.jpg,426,640
166,../data/hico_20160224_det/images/train2015/HICO_train2015_00000166.jpg,427,640
167,../data/hico_20160224_det/images/train2015/HICO_train2015_00000167.jpg,480,640
168,../data/hico_20160224_det/images/train2015/HICO_train2015_00000168.jpg,640,424
169,../data/hico_20160224_det/images/train2015/HICO_train2015_00000169.jpg,614,460
170,../data/hico_20160224_det/images/train2015/HICO_train2015_00000170.jpg,640,426
171,../data/hico_20160224_det/images/train2015/HICO_train2015_00000171.jpg,426,640
172,../data/hico_20160224_det/images/train2015/HICO_train2015_00000172.jpg,640,640
173,../data/hico_20160224_det/images/train2015/HICO_train2015_00000173.jpg,640,480
174,../data/hico_20160224_det/images/train2015/HICO_train2015_00000174.jpg,480,640
175,../data/hico_20160224_det/images/train2015/HICO_train2015_00000175.jpg,640,479
176,../data/hico_20160224_det/images/train2015/HICO_train2015_00000176.jpg,640,478
177,../data/hico_20160224_det/images/train2015/HICO_train2015_00000177.jpg,427,640
178,../data/hico_20160224_det/images/train2015/HICO_train2015_00000178.jpg,640,640
179,../data/hico_20160224_det/images/train2015/HICO_train2015_00000179.jpg,427,640
180,../data/hico_20160224_det/images/train2015/HICO_train2015_00000180.jpg,480,640
181,../data/hico_20160224_det/images/train2015/HICO_train2015_00000181.jpg,640,480
182,../data/hico_20160224_det/images/train2015/HICO_train2015_00000182.jpg,640,426
183,../data/hico_20160224_det/images/train2015/HICO_train2015_00000183.jpg,360,640
184,../data/hico_20160224_det/images/train2015/HICO_train2015_00000184.jpg,640,479
185,../data/hico_20160224_det/images/train2015/HICO_train2015_00000185.jpg,427,640
186,../data/hico_20160224_det/images/train2015/HICO_train2015_00000186.jpg,640,425
187,../data/hico_20160224_det/images/train2015/HICO_train2015_00000187.jpg,640,480
188,../data/hico_20160224_det/images/train2015/HICO_train2015_00000188.jpg,640,359
189,../data/hico_20160224_det/images/train2015/HICO_train2015_00000189.jpg,640,427
190,../data/hico_20160224_det/images/train2015/HICO_train2015_00000190.jpg,640,480
191,../data/hico_20160224_det/images/train2015/HICO_train2015_00000191.jpg,631,640
192,../data/hico_20160224_det/images/train2015/HICO_train2015_00000192.jpg,640,424
193,../data/hico_20160224_det/images/train2015/HICO_train2015_00000193.jpg,640,480
194,../data/hico_20160224_det/images/train2015/HICO_train2015_00000194.jpg,640,480
195,../data/hico_20160224_det/images/train2015/HICO_train2015_00000195.jpg,479,640
196,../data/hico_20160224_det/images/train2015/HICO_train2015_00000196.jpg,640,485
197,../data/hico_20160224_det/images/train2015/HICO_train2015_00000197.jpg,512,640
198,../data/hico_20160224_det/images/train2015/HICO_train2015_00000198.jpg,427,640
199,../data/hico_20160224_det/images/train2015/HICO_train2015_00000199.jpg,640,480
200,../data/hico_20160224_det/images/train2015/HICO_train2015_00000200.jpg,427,640
201,../data/hico_20160224_det/images/train2015/HICO_train2015_00000201.jpg,640,480
202,../data/hico_20160224_det/images/train2015/HICO_train2015_00000202.jpg,623,640
203,../data/hico_20160224_det/images/train2015/HICO_train2015_00000203.jpg,640,361
204,../data/hico_20160224_det/images/train2015/HICO_train2015_00000204.jpg,640,294
205,../data/hico_20160224_det/images/train2015/HICO_train2015_00000205.jpg,640,429
206,../data/hico_20160224_det/images/train2015/HICO_train2015_00000206.jpg,640,480
207,../data/hico_20160224_det/images/train2015/HICO_train2015_00000207.jpg,640,480
208,../data/hico_20160224_det/images/train2015/HICO_train2015_00000208.jpg,640,480
209,../data/hico_20160224_det/images/train2015/HICO_train2015_00000209.jpg,640,480
210,../data/hico_20160224_det/images/train2015/HICO_train2015_00000210.jpg,640,427
211,../data/hico_20160224_det/images/train2015/HICO_train2015_00000211.jpg,614,640
212,../data/hico_20160224_det/images/train2015/HICO_train2015_00000212.jpg,640,424
213,../data/hico_20160224_det/images/train2015/HICO_train2015_00000213.jpg,480,640
214,../data/hico_20160224_det/images/train2015/HICO_train2015_00000214.jpg,640,380
215,../data/hico_20160224_det/images/train2015/HICO_train2015_00000215.jpg,640,430
216,../data/hico_20160224_det/images/train2015/HICO_train2015_00000216.jpg,640,480
217,../data/hico_20160224_det/images/train2015/HICO_train2015_00000217.jpg,640,480
218,../data/hico_20160224_det/images/train2015/HICO_train2015_00000218.jpg,574,384
219,../data/hico_20160224_det/images/train2015/HICO_train2015_00000219.jpg,640,427
220,../data/hico_20160224_det/images/train2015/HICO_train2015_00000220.jpg,640,427
221,../data/hico_20160224_det/images/train2015/HICO_train2015_00000221.jpg,640,429
222,../data/hico_20160224_det/images/train2015/HICO_train2015_00000222.jpg,640,428
223,../data/hico_20160224_det/images/train2015/HICO_train2015_00000223.jpg,612,612
224,../data/hico_20160224_det/images/train2015/HICO_train2015_00000224.jpg,640,480
225,../data/hico_20160224_det/images/train2015/HICO_train2015_00000225.jpg,427,640
226,../data/hico_20160224_det/images/train2015/HICO_train2015_00000226.jpg,640,480
227,../data/hico_20160224_det/images/train2015/HICO_train2015_00000227.jpg,640,425
228,../data/hico_20160224_det/images/train2015/HICO_train2015_00000228.jpg,460,300
229,../data/hico_20160224_det/images/train2015/HICO_train2015_00000229.jpg,426,640
230,../data/hico_20160224_det/images/train2015/HICO_train2015_00000230.jpg,640,480
231,../data/hico_20160224_det/images/train2015/HICO_train2015_00000231.jpg,640,426
232,../data/hico_20160224_det/images/train2015/HICO_train2015_00000232.jpg,640,427
233,../data/hico_20160224_det/images/train2015/HICO_train2015_00000233.jpg,480,640
234,../data/hico_20160224_det/images/train2015/HICO_train2015_00000234.jpg,640,428
235,../data/hico_20160224_det/images/train2015/HICO_train2015_00000235.jpg,640,362
236,../data/hico_20160224_det/images/train2015/HICO_train2015_00000236.jpg,640,640
237,../data/hico_20160224_det/images/train2015/HICO_train2015_00000237.jpg,640,480
238,../data/hico_20160224_det/images/train2015/HICO_train2015_00000238.jpg,426,640
239,../data/hico_20160224_det/images/train2015/HICO_train2015_00000239.jpg,301,286
240,../data/hico_20160224_det/images/train2015/HICO_train2015_00000240.jpg,640,480
241,../data/hico_20160224_det/images/train2015/HICO_train2015_00000241.jpg,479,640
242,../data/hico_20160224_det/images/train2015/HICO_train2015_00000242.jpg,640,425
243,../data/hico_20160224_det/images/train2015/HICO_train2015_00000243.jpg,640,480
244,../data/hico_20160224_det/images/train2015/HICO_train2015_00000244.jpg,480,640
245,../data/hico_20160224_det/images/train2015/HICO_train2015_00000245.jpg,480,640
246,../data/hico_20160224_det/images/train2015/HICO_train2015_00000246.jpg,640,426
247,../data/hico_20160224_det/images/train2015/HICO_train2015_00000247.jpg,480,640
248,../data/hico_20160224_det/images/train2015/HICO_train2015_00000248.jpg,640,428
249,../data/hico_20160224_det/images/train2015/HICO_train2015_00000249.jpg,640,428
250,../data/hico_20160224_det/images/train2015/HICO_train2015_00000250.jpg,640,427
251,../data/hico_20160224_det/images/train2015/HICO_train2015_00000251.jpg,640,480
252,../data/hico_20160224_det/images/train2015/HICO_train2015_00000252.jpg,640,480
253,../data/hico_20160224_det/images/train2015/HICO_train2015_00000253.jpg,640,426
254,../data/hico_20160224_det/images/train2015/HICO_train2015_00000254.jpg,350,233
255,../data/hico_20160224_det/images/train2015/HICO_train2015_00000255.jpg,426,640
256,../data/hico_20160224_det/images/train2015/HICO_train2015_00000256.jpg,640,449
257,../data/hico_20160224_det/images/train2015/HICO_train2015_00000257.jpg,640,480
258,../data/hico_20160224_det/images/train2015/HICO_train2015_00000258.jpg,374,561
259,../data/hico_20160224_det/images/train2015/HICO_train2015_00000259.jpg,640,450
260,../data/hico_20160224_det/images/train2015/HICO_train2015_00000260.jpg,640,480
261,../data/hico_20160224_det/images/train2015/HICO_train2015_00000261.jpg,640,427
262,../data/hico_20160224_det/images/train2015/HICO_train2015_00000262.jpg,640,452
263,../data/hico_20160224_det/images/train2015/HICO_train2015_00000263.jpg,424,640
264,../data/hico_20160224_det/images/train2015/HICO_train2015_00000264.jpg,499,640
265,../data/hico_20160224_det/images/train2015/HICO_train2015_00000265.jpg,480,640
266,../data/hico_20160224_det/images/train2015/HICO_train2015_00000266.jpg,640,636
267,../data/hico_20160224_det/images/train2015/HICO_train2015_00000267.jpg,640,427
268,../data/hico_20160224_det/images/train2015/HICO_train2015_00000268.jpg,407,553
269,../data/hico_20160224_det/images/train2015/HICO_train2015_00000269.jpg,640,480
270,../data/hico_20160224_det/images/train2015/HICO_train2015_00000270.jpg,640,427
271,../data/hico_20160224_det/images/train2015/HICO_train2015_00000271.jpg,491,640
272,../data/hico_20160224_det/images/train2015/HICO_train2015_00000272.jpg,640,427
273,../data/hico_20160224_det/images/train2015/HICO_train2015_00000273.jpg,640,338
274,../data/hico_20160224_det/images/train2015/HICO_train2015_00000274.jpg,640,480
275,../data/hico_20160224_det/images/train2015/HICO_train2015_00000275.jpg,640,480
276,../data/hico_20160224_det/images/train2015/HICO_train2015_00000276.jpg,640,480
277,../data/hico_20160224_det/images/train2015/HICO_train2015_00000277.jpg,640,480
278,../data/hico_20160224_det/images/train2015/HICO_train2015_00000278.jpg,640,480
279,../data/hico_20160224_det/images/train2015/HICO_train2015_00000279.jpg,640,567
280,../data/hico_20160224_det/images/train2015/HICO_train2015_00000280.jpg,640,480
281,../data/hico_20160224_det/images/train2015/HICO_train2015_00000281.jpg,640,428
282,../data/hico_20160224_det/images/train2015/HICO_train2015_00000282.jpg,640,443
283,../data/hico_20160224_det/images/train2015/HICO_train2015_00000283.jpg,640,427
284,../data/hico_20160224_det/images/train2015/HICO_train2015_00000284.jpg,480,640
285,../data/hico_20160224_det/images/train2015/HICO_train2015_00000285.jpg,640,480
286,../data/hico_20160224_det/images/train2015/HICO_train2015_00000286.jpg,640,480
287,../data/hico_20160224_det/images/train2015/HICO_train2015_00000287.jpg,640,480
288,../data/hico_20160224_det/images/train2015/HICO_train2015_00000288.jpg,640,481
289,../data/hico_20160224_det/images/train2015/HICO_train2015_00000289.jpg,640,427
290,../data/hico_20160224_det/images/train2015/HICO_train2015_00000290.jpg,480,640
291,../data/hico_20160224_det/images/train2015/HICO_train2015_00000291.jpg,640,427
292,../data/hico_20160224_det/images/train2015/HICO_train2015_00000292.jpg,640,480
293,../data/hico_20160224_det/images/train2015/HICO_train2015_00000293.jpg,640,480
294,../data/hico_20160224_det/images/train2015/HICO_train2015_00000294.jpg,640,426
295,../data/hico_20160224_det/images/train2015/HICO_train2015_00000295.jpg,457,640
296,../data/hico_20160224_det/images/train2015/HICO_train2015_00000296.jpg,434,640
297,../data/hico_20160224_det/images/train2015/HICO_train2015_00000297.jpg,640,480
298,../data/hico_20160224_det/images/train2015/HICO_train2015_00000298.jpg,640,480
299,../data/hico_20160224_det/images/train2015/HICO_train2015_00000299.jpg,640,512
300,../data/hico_20160224_det/images/train2015/HICO_train2015_00000300.jpg,640,480
301,../data/hico_20160224_det/images/train2015/HICO_train2015_00000301.jpg,617,640
302,../data/hico_20160224_det/images/train2015/HICO_train2015_00000302.jpg,426,640
303,../data/hico_20160224_det/images/train2015/HICO_train2015_00000303.jpg,640,428
304,../data/hico_20160224_det/images/train2015/HICO_train2015_00000304.jpg,640,640
305,../data/hico_20160224_det/images/train2015/HICO_train2015_00000305.jpg,427,640
306,../data/hico_20160224_det/images/train2015/HICO_train2015_00000306.jpg,640,483
307,../data/hico_20160224_det/images/train2015/HICO_train2015_00000307.jpg,640,480
308,../data/hico_20160224_det/images/train2015/HICO_train2015_00000308.jpg,640,427
309,../data/hico_20160224_det/images/train2015/HICO_train2015_00000309.jpg,640,512
310,../data/hico_20160224_det/images/train2015/HICO_train2015_00000310.jpg,640,360
311,../data/hico_20160224_det/images/train2015/HICO_train2015_00000311.jpg,430,640
312,../data/hico_20160224_det/images/train2015/HICO_train2015_00000312.jpg,428,640
313,../data/hico_20160224_det/images/train2015/HICO_train2015_00000313.jpg,640,601
314,../data/hico_20160224_det/images/train2015/HICO_train2015_00000314.jpg,427,640
315,../data/hico_20160224_det/images/train2015/HICO_train2015_00000315.jpg,427,640
316,../data/hico_20160224_det/images/train2015/HICO_train2015_00000316.jpg,481,640
317,../data/hico_20160224_det/images/train2015/HICO_train2015_00000317.jpg,640,409
318,../data/hico_20160224_det/images/train2015/HICO_train2015_00000318.jpg,640,427
319,../data/hico_20160224_det/images/train2015/HICO_train2015_00000319.jpg,640,422
320,../data/hico_20160224_det/images/train2015/HICO_train2015_00000320.jpg,640,480
321,../data/hico_20160224_det/images/train2015/HICO_train2015_00000321.jpg,480,640
322,../data/hico_20160224_det/images/train2015/HICO_train2015_00000322.jpg,640,425
323,../data/hico_20160224_det/images/train2015/HICO_train2015_00000323.jpg,640,427
325,../data/hico_20160224_det/images/train2015/HICO_train2015_00000325.jpg,640,427
326,../data/hico_20160224_det/images/train2015/HICO_train2015_00000326.jpg,480,640
327,../data/hico_20160224_det/images/train2015/HICO_train2015_00000327.jpg,479,640
328,../data/hico_20160224_det/images/train2015/HICO_train2015_00000328.jpg,640,427
329,../data/hico_20160224_det/images/train2015/HICO_train2015_00000329.jpg,480,640
330,../data/hico_20160224_det/images/train2015/HICO_train2015_00000330.jpg,640,480
331,../data/hico_20160224_det/images/train2015/HICO_train2015_00000331.jpg,640,510
332,../data/hico_20160224_det/images/train2015/HICO_train2015_00000332.jpg,640,512
333,../data/hico_20160224_det/images/train2015/HICO_train2015_00000333.jpg,500,395
334,../data/hico_20160224_det/images/train2015/HICO_train2015_00000334.jpg,640,480
335,../data/hico_20160224_det/images/train2015/HICO_train2015_00000335.jpg,480,640
336,../data/hico_20160224_det/images/train2015/HICO_train2015_00000336.jpg,427,640
337,../data/hico_20160224_det/images/train2015/HICO_train2015_00000337.jpg,640,425
338,../data/hico_20160224_det/images/train2015/HICO_train2015_00000338.jpg,427,640
339,../data/hico_20160224_det/images/train2015/HICO_train2015_00000339.jpg,427,640
340,../data/hico_20160224_det/images/train2015/HICO_train2015_00000340.jpg,640,426
341,../data/hico_20160224_det/images/train2015/HICO_train2015_00000341.jpg,640,427
342,../data/hico_20160224_det/images/train2015/HICO_train2015_00000342.jpg,587,640
343,../data/hico_20160224_det/images/train2015/HICO_train2015_00000343.jpg,640,424
344,../data/hico_20160224_det/images/train2015/HICO_train2015_00000344.jpg,640,427
345,../data/hico_20160224_det/images/train2015/HICO_train2015_00000345.jpg,640,427
346,../data/hico_20160224_det/images/train2015/HICO_train2015_00000346.jpg,640,360
347,../data/hico_20160224_det/images/train2015/HICO_train2015_00000347.jpg,640,426
348,../data/hico_20160224_det/images/train2015/HICO_train2015_00000348.jpg,640,499
349,../data/hico_20160224_det/images/train2015/HICO_train2015_00000349.jpg,404,640
350,../data/hico_20160224_det/images/train2015/HICO_train2015_00000350.jpg,640,360
351,../data/hico_20160224_det/images/train2015/HICO_train2015_00000351.jpg,640,364
352,../data/hico_20160224_det/images/train2015/HICO_train2015_00000352.jpg,640,426
353,../data/hico_20160224_det/images/train2015/HICO_train2015_00000353.jpg,640,425
